    200.00        13.5488        -0.0000        -0.0000        -0.0000        13.5488        -0.0000        -0.0000        -0.0000        13.5488
    300.00        10.6027        -0.0000        -0.0000        -0.0000        10.6027        -0.0000        -0.0000        -0.0000        10.6027
    400.00         9.3698        -0.0000        -0.0000        -0.0000         9.3698        -0.0000        -0.0000        -0.0000         9.3698
    500.00         8.1688        -0.0000        -0.0000        -0.0000         8.1688        -0.0000        -0.0000        -0.0000         8.1688
    600.00         7.3783        -0.0000        -0.0000        -0.0000         7.3783        -0.0000        -0.0000        -0.0000         7.3783
    700.00         6.8204        -0.0000        -0.0000        -0.0000         6.8204        -0.0000        -0.0000        -0.0000         6.8204
    800.00         6.4895        -0.0000        -0.0000        -0.0000         6.4895        -0.0000        -0.0000        -0.0000         6.4895
