# Result analyzer ver. 1.0.5
# Input file : Si_q10.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 47
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
    6    4        412.515         27.413     0.00104623    2.86803e-05    4    2.55285e-15   -1.90184e-20    2.53578e-20   -1.90184e-20    2.55287e-15    -2.1132e-21    2.53578e-20    -2.1132e-21    2.55289e-15
    6    5        489.033        1.49753    6.33005e-06    9.47943e-09    4    6.66444e-21    4.08134e-21    4.09352e-21    4.08134e-21     6.6685e-21    4.09196e-21    4.09352e-21    4.09196e-21    6.68209e-21
    6    6        489.033        1.49753    6.34225e-06    9.49768e-09    4    4.20222e-21    4.13212e-21    4.13625e-21    4.13212e-21    4.19253e-21    4.13112e-21    4.13625e-21    4.13112e-21    4.19909e-21
    7    1        58.3987        134.551        4470.52        601.512    6       0.311804   -2.38585e-12   -6.04869e-13   -2.38585e-12       0.311804   -2.04982e-12   -6.04869e-13   -2.04982e-12       0.311804
    7    2        58.3987        134.551        4470.52        601.512    6       0.311804    -5.0404e-13    1.31055e-12    -5.0404e-13       0.311804   -1.54577e-12    1.31055e-12   -1.54577e-12       0.311804
    7    3        101.051        297.084        8018.45        2382.15    6        2.18622   -3.67803e-12    -1.6617e-11   -3.67803e-12        2.18622   -6.43658e-12    -1.6617e-11   -6.43658e-12        2.18622
    7    4         503.73         1.8191        1342.94        2.44294    6     0.00024059    1.72628e-15    1.03577e-15    1.72628e-15     0.00024059   -3.45257e-16    1.03577e-15   -3.45257e-16     0.00024059
    7    5         503.73         1.8191        1342.94        2.44294    6     0.00024059    1.72627e-15    1.03577e-15    1.72627e-15     0.00024059    1.03577e-15    1.03577e-15    1.03577e-15     0.00024059
    7    6        509.484        1.60963        510.523       0.821751    6    3.04529e-05    1.14957e-16    2.29914e-16    1.14957e-16    3.04529e-05    2.60371e-27    2.29914e-16    2.60371e-27    3.04529e-05
    8    1        86.8609        60.7125        3427.75        208.108   24      0.0820624    3.91122e-13    3.91122e-13    3.91122e-13      0.0820624    3.91123e-13    3.91122e-13    3.91123e-13      0.0820624
    8    2        91.4684        79.8055        4416.59        352.468   24       0.178801    5.13313e-13    5.13315e-13    5.13314e-13       0.178801    5.13314e-13    5.13315e-13    5.13314e-13       0.178801
    8    3        165.976        29.2178        7323.03        213.963   24       0.173514   -2.08394e-18    -3.3343e-18   -2.08394e-18       0.173514   -2.50072e-18    -3.3343e-18   -2.50072e-18       0.173514
    8    4        489.757        1.94092        1886.21        3.66097   24    0.000518902   -3.25615e-21    -6.5123e-21   -3.25615e-21    0.000518902    3.25615e-21    -6.5123e-21    3.25615e-21    0.000518902
    8    5        494.041        1.81913        1544.63        2.80989   24    0.000323737    1.22116e-17    1.22115e-17    1.22119e-17    0.000323737     1.2212e-17    1.22118e-17     1.2212e-17    0.000323737
    8    6         502.87         1.6016        929.295        1.48836   24    0.000101585   -1.62807e-21              0    1.62807e-21    0.000101585              0    8.14037e-22    8.14037e-22    0.000101585
    9    1        105.366        45.6314        2006.32        91.5514   24      0.0209875    2.20286e-15    2.20286e-15    2.20284e-15      0.0209875    2.20288e-15    2.20284e-15    2.20288e-15      0.0209875
    9    2        120.001        49.8162        4226.03        210.525   24       0.101018    1.41405e-15    1.41395e-15    1.41405e-15       0.101018    1.41353e-15    1.41395e-15    1.41353e-15       0.101018
    9    3        238.532        7.01313        6702.25        47.0037   24      0.0330075    4.16787e-19   -4.16787e-19    4.16787e-19      0.0330075   -4.16787e-19   -4.16787e-19   -4.16787e-19      0.0330075
